"rating","price","rq","ju","vo","wa","kr","education","gender","income","age"
11,35.6105,0,0,1,0,0,1,1,0,33
1,50.8721,0,0,1,0,0,1,1,0,33
20,21.0756,0,1,0,0,0,1,1,0,33
11,34.8837,0,1,0,0,0,1,1,0,33
1,50.8721,0,1,0,0,0,1,1,0,33
20,21.0756,0,0,0,1,0,1,1,0,33
4,36.3372,0,0,0,1,0,1,1,0,33
1,49.4186,0,0,0,1,0,1,1,0,33
10,20.3488,0,0,0,0,1,1,1,0,33
1,35.6105,0,0,0,0,1,1,1,0,33
1,50.8721,0,0,0,0,1,1,1,0,33
1,21.8023,1,0,0,0,0,1,0,1,30
1,35.6105,1,0,0,0,0,1,0,1,30
1,49.4186,1,0,0,0,0,1,0,1,30
4,20.3488,0,0,1,0,0,1,0,1,30
1,35.6105,0,0,1,0,0,1,0,1,30
17,50.8721,0,0,1,0,0,1,0,1,30
3,21.0756,0,1,0,0,0,1,0,1,30
19,34.8837,0,1,0,0,0,1,0,1,30
18,50.8721,0,1,0,0,0,1,0,1,30
17,21.0756,0,0,0,1,0,1,0,1,30
18,36.3372,0,0,0,1,0,1,0,1,30
16,49.4186,0,0,0,1,0,1,0,1,30
1,20.3488,0,0,0,0,1,1,0,1,30
1,35.6105,0,0,0,0,1,1,0,1,30
1,50.8721,0,0,0,0,1,1,0,1,30
20,21.8023,1,0,0,0,0,1,1,0,25
20,35.6105,1,0,0,0,0,1,1,0,25
1,49.4186,1,0,0,0,0,1,1,0,25
19,20.3488,0,0,1,0,0,1,1,0,25
17,35.6105,0,0,1,0,0,1,1,0,25
14,50.8721,0,0,1,0,0,1,1,0,25
13,21.0756,0,1,0,0,0,1,1,0,25
6,34.8837,0,1,0,0,0,1,1,0,25
1,50.8721,0,1,0,0,0,1,1,0,25
10,21.0756,0,0,0,1,0,1,1,0,25
16,36.3372,0,0,0,1,0,1,1,0,25
2,49.4186,0,0,0,1,0,1,1,0,25
20,20.3488,0,0,0,0,1,1,1,0,25
17,35.6105,0,0,0,0,1,1,1,0,25
11,50.8721,0,0,0,0,1,1,1,0,25
20,21.8023,1,0,0,0,0,1,0,1,28
9,35.6105,1,0,0,0,0,1,0,1,28
1,49.4186,1,0,0,0,0,1,0,1,28
20,20.3488,0,0,1,0,0,1,0,1,28
17,35.6105,0,0,1,0,0,1,0,1,28
4,50.8721,0,0,1,0,0,1,0,1,28
20,21.0756,0,1,0,0,0,1,0,1,28
12,34.8837,0,1,0,0,0,1,0,1,28
1,50.8721,0,1,0,0,0,1,0,1,28
19,21.0756,0,0,0,1,0,1,0,1,28
12,36.3372,0,0,0,1,0,1,0,1,28
1,49.4186,0,0,0,1,0,1,0,1,28
19,20.3488,0,0,0,0,1,1,0,1,28
10,35.6105,0,0,0,0,1,1,0,1,28
1,50.8721,0,0,0,0,1,1,0,1,28
15,21.8023,1,0,0,0,0,1,0,1,47
18,35.6105,1,0,0,0,0,1,0,1,47
3,49.4186,1,0,0,0,0,1,0,1,47
20,20.3488,0,0,1,0,0,1,0,1,47
20,35.6105,0,0,1,0,0,1,0,1,47
8,50.8721,0,0,1,0,0,1,0,1,47
15,21.0756,0,1,0,0,0,1,0,1,47
15,34.8837,0,1,0,0,0,1,0,1,47
2,50.8721,0,1,0,0,0,1,0,1,47
2,21.0756,0,0,0,1,0,1,0,1,47
2,36.3372,0,0,0,1,0,1,0,1,47
2,49.4186,0,0,0,1,0,1,0,1,47
20,20.3488,0,0,0,0,1,1,0,1,47
20,35.6105,0,0,0,0,1,1,0,1,47
2,50.8721,0,0,0,0,1,1,0,1,47
20,21.8023,1,0,0,0,0,1,1,1,38
5,35.6105,1,0,0,0,0,1,1,1,38
1,49.4186,1,0,0,0,0,1,1,1,38
20,20.3488,0,0,1,0,0,1,1,1,38
5,35.6105,0,0,1,0,0,1,1,1,38
1,50.8721,0,0,1,0,0,1,1,1,38
20,21.0756,0,1,0,0,0,1,1,1,38
1,34.8837,0,1,0,0,0,1,1,1,38
1,50.8721,0,1,0,0,0,1,1,1,38
1,21.0756,0,0,0,1,0,1,1,1,38
1,36.3372,0,0,0,1,0,1,1,1,38
1,49.4186,0,0,0,1,0,1,1,1,38
15,20.3488,0,0,0,0,1,1,1,1,38
5,35.6105,0,0,0,0,1,1,1,1,38
1,50.8721,0,0,0,0,1,1,1,1,38
1,21.8023,1,0,0,0,0,0,0,0,25
1,35.6105,1,0,0,0,0,0,0,0,25
1,49.4186,1,0,0,0,0,0,0,0,25
20,20.3488,0,0,1,0,0,0,0,0,25
20,35.6105,0,0,1,0,0,0,0,0,25
13,50.8721,0,0,1,0,0,0,0,0,25
20,21.0756,0,1,0,0,0,0,0,0,25
18,34.8837,0,1,0,0,0,0,0,0,25
16,50.8721,0,1,0,0,0,0,0,0,25
18,21.0756,0,0,0,1,0,0,0,0,25
12,36.3372,0,0,0,1,0,0,0,0,25
3,49.4186,0,0,0,1,0,0,0,0,25
20,20.3488,0,0,0,0,1,0,0,0,25
18,35.6105,0,0,0,0,1,0,0,0,25
11,50.8721,0,0,0,0,1,0,0,0,25
12,21.8023,1,0,0,0,0,0,0,0,27
12,35.6105,1,0,0,0,0,0,0,0,27
6,49.4186,1,0,0,0,0,0,0,0,27
10,20.3488,0,0,1,0,0,0,0,0,27
7,35.6105,0,0,1,0,0,0,0,0,27
3,50.8721,0,0,1,0,0,0,0,0,27
18,21.0756,0,1,0,0,0,0,0,0,27
5,34.8837,0,1,0,0,0,0,0,0,27
3,50.8721,0,1,0,0,0,0,0,0,27
12,21.0756,0,0,0,1,0,0,0,0,27
4,36.3372,0,0,0,1,0,0,0,0,27
1,49.4186,0,0,0,1,0,0,0,0,27
17,20.3488,0,0,0,0,1,0,0,0,27
12,35.6105,0,0,0,0,1,0,0,0,27
8,50.8721,0,0,0,0,1,0,0,0,27
20,21.8023,1,0,0,0,0,0,1,0,35
14,35.6105,1,0,0,0,0,0,1,0,35
1,49.4186,1,0,0,0,0,0,1,0,35
20,20.3488,0,0,1,0,0,0,1,0,35
14,35.6105,0,0,1,0,0,0,1,0,35
1,50.8721,0,0,1,0,0,0,1,0,35
15,21.0756,0,1,0,0,0,0,1,0,35
14,34.8837,0,1,0,0,0,0,1,0,35
1,50.8721,0,1,0,0,0,0,1,0,35
20,21.0756,0,0,0,1,0,0,1,0,35
14,36.3372,0,0,0,1,0,0,1,0,35
1,49.4186,0,0,0,1,0,0,1,0,35
15,20.3488,0,0,0,0,1,0,1,0,35
13,35.6105,0,0,0,0,1,0,1,0,35
1,50.8721,0,0,0,0,1,0,1,0,35
17,21.8023,1,0,0,0,0,1,1,1,41
14,35.6105,1,0,0,0,0,1,1,1,41
1,49.4186,1,0,0,0,0,1,1,1,41
20,20.3488,0,0,1,0,0,1,1,1,41
17,35.6105,0,0,1,0,0,1,1,1,41
1,50.8721,0,0,1,0,0,1,1,1,41
20,21.0756,0,1,0,0,0,1,1,1,41
17,34.8837,0,1,0,0,0,1,1,1,41
1,50.8721,0,1,0,0,0,1,1,1,41
17,21.0756,0,0,0,1,0,1,1,1,41
14,36.3372,0,0,0,1,0,1,1,1,41
1,49.4186,0,0,0,1,0,1,1,1,41
9,20.3488,0,0,0,0,1,1,1,1,41
9,35.6105,0,0,0,0,1,1,1,1,41
1,50.8721,0,0,0,0,1,1,1,1,41
19,21.8023,1,0,0,0,0,0,0,0,35
16,35.6105,1,0,0,0,0,0,0,0,35
9,49.4186,1,0,0,0,0,0,0,0,35
20,20.3488,0,0,1,0,0,0,0,0,35
17,35.6105,0,0,1,0,0,0,0,0,35
8,50.8721,0,0,1,0,0,0,0,0,35
17,21.0756,0,1,0,0,0,0,0,0,35
11,34.8837,0,1,0,0,0,0,0,0,35
10,50.8721,0,1,0,0,0,0,0,0,35
10,21.0756,0,0,0,1,0,0,0,0,35
5,36.3372,0,0,0,1,0,0,0,0,35
2,49.4186,0,0,0,1,0,0,0,0,35
18,20.3488,0,0,0,0,1,0,0,0,35
15,35.6105,0,0,0,0,1,0,0,0,35
7,50.8721,0,0,0,0,1,0,0,0,35
20,21.8023,1,0,0,0,0,0,0,0,47
20,35.6105,1,0,0,0,0,0,0,0,47
2,49.4186,1,0,0,0,0,0,0,0,47
20,20.3488,0,0,1,0,0,0,0,0,47
18,35.6105,0,0,1,0,0,0,0,0,47
2,50.8721,0,0,1,0,0,0,0,0,47
10,21.0756,0,1,0,0,0,0,0,0,47
5,34.8837,0,1,0,0,0,0,0,0,47
1,50.8721,0,1,0,0,0,0,0,0,47
20,21.0756,0,0,0,1,0,0,0,0,47
12,36.3372,0,0,0,1,0,0,0,0,47
1,49.4186,0,0,0,1,0,0,0,0,47
20,20.3488,0,0,0,0,1,0,0,0,47
15,35.6105,0,0,0,0,1,0,0,0,47
2,50.8721,0,0,0,0,1,0,0,0,47
20,21.8023,1,0,0,0,0,1,1,0,32
14,35.6105,1,0,0,0,0,1,1,0,32
5,49.4186,1,0,0,0,0,1,1,0,32
20,20.3488,0,0,1,0,0,1,1,0,32
13,35.6105,0,0,1,0,0,1,1,0,32
4,50.8721,0,0,1,0,0,1,1,0,32
17,21.0756,0,1,0,0,0,1,1,0,32
10,34.8837,0,1,0,0,0,1,1,0,32
2,50.8721,0,1,0,0,0,1,1,0,32
20,21.0756,0,0,0,1,0,1,1,0,32
10,36.3372,0,0,0,1,0,1,1,0,32
2,49.4186,0,0,0,1,0,1,1,0,32
19,20.3488,0,0,0,0,1,1,1,0,32
14,35.6105,0,0,0,0,1,1,1,0,32
5,50.8721,0,0,0,0,1,1,1,0,32
7,21.8023,1,0,0,0,0,1,1,1,59
20,35.6105,1,0,0,0,0,1,1,1,59
14,49.4186,1,0,0,0,0,1,1,1,59
7,20.3488,0,0,1,0,0,1,1,1,59
20,35.6105,0,0,1,0,0,1,1,1,59
13,50.8721,0,0,1,0,0,1,1,1,59
7,21.0756,0,1,0,0,0,1,1,1,59
18,34.8837,0,1,0,0,0,1,1,1,59
14,50.8721,0,1,0,0,0,1,1,1,59
8,21.0756,0,0,0,1,0,1,1,1,59
20,36.3372,0,0,0,1,0,1,1,1,59
15,49.4186,0,0,0,1,0,1,1,1,59
8,20.3488,0,0,0,0,1,1,1,1,59
20,35.6105,0,0,0,0,1,1,1,1,59
14,50.8721,0,0,0,0,1,1,1,1,59
20,21.8023,1,0,0,0,0,1,0,1,40
20,35.6105,1,0,0,0,0,1,0,1,40
20,49.4186,1,0,0,0,0,1,0,1,40
17,20.3488,0,0,1,0,0,1,0,1,40
15,35.6105,0,0,1,0,0,1,0,1,40
19,50.8721,0,0,1,0,0,1,0,1,40
19,21.0756,0,1,0,0,0,1,0,1,40
18,34.8837,0,1,0,0,0,1,0,1,40
17,50.8721,0,1,0,0,0,1,0,1,40
5,21.0756,0,0,0,1,0,1,0,1,40
4,36.3372,0,0,0,1,0,1,0,1,40
5,49.4186,0,0,0,1,0,1,0,1,40
1,20.3488,0,0,0,0,1,1,0,1,40
1,35.6105,0,0,0,0,1,1,0,1,40
1,50.8721,0,0,0,0,1,1,0,1,40
20,21.8023,1,0,0,0,0,0,0,1,41
20,35.6105,1,0,0,0,0,0,0,1,41
19,49.4186,1,0,0,0,0,0,0,1,41
20,20.3488,0,0,1,0,0,0,0,1,41
18,35.6105,0,0,1,0,0,0,0,1,41
15,50.8721,0,0,1,0,0,0,0,1,41
19,21.0756,0,1,0,0,0,0,0,1,41
17,34.8837,0,1,0,0,0,0,0,1,41
14,50.8721,0,1,0,0,0,0,0,1,41
17,21.0756,0,0,0,1,0,0,0,1,41
16,36.3372,0,0,0,1,0,0,0,1,41
14,49.4186,0,0,0,1,0,0,0,1,41
18,20.3488,0,0,0,0,1,0,0,1,41
16,35.6105,0,0,0,0,1,0,0,1,41
14,50.8721,0,0,0,0,1,0,0,1,41
20,21.8023,1,0,0,0,0,0,0,0,76
20,35.6105,1,0,0,0,0,0,0,0,76
20,49.4186,1,0,0,0,0,0,0,0,76
1,20.3488,0,0,1,0,0,0,0,0,76
15,35.6105,0,0,1,0,0,0,0,0,76
18,50.8721,0,0,1,0,0,0,0,0,76
20,21.0756,0,1,0,0,0,0,0,0,76
20,34.8837,0,1,0,0,0,0,0,0,76
20,50.8721,0,1,0,0,0,0,0,0,76
20,21.0756,0,0,0,1,0,0,0,0,76
20,36.3372,0,0,0,1,0,0,0,0,76
20,49.4186,0,0,0,1,0,0,0,0,76
15,20.3488,0,0,0,0,1,0,0,0,76
15,35.6105,0,0,0,0,1,0,0,0,76
20,50.8721,0,0,0,0,1,0,0,0,76
20,21.8023,1,0,0,0,0,1,1,1,19
15,35.6105,1,0,0,0,0,1,1,1,19
8,49.4186,1,0,0,0,0,1,1,1,19
20,20.3488,0,0,1,0,0,1,1,1,19
19,35.6105,0,0,1,0,0,1,1,1,19
6,50.8721,0,0,1,0,0,1,1,1,19
19,21.0756,0,1,0,0,0,1,1,1,19
12,34.8837,0,1,0,0,0,1,1,1,19
1,50.8721,0,1,0,0,0,1,1,1,19
20,21.0756,0,0,0,1,0,1,1,1,19
15,36.3372,0,0,0,1,0,1,1,1,19
1,49.4186,0,0,0,1,0,1,1,1,19
20,20.3488,0,0,0,0,1,1,1,1,19
18,35.6105,0,0,0,0,1,1,1,1,19
10,50.8721,0,0,0,0,1,1,1,1,19
20,21.8023,1,0,0,0,0,0,1,0,26
20,35.6105,1,0,0,0,0,0,1,0,26
20,49.4186,1,0,0,0,0,0,1,0,26
20,20.3488,0,0,1,0,0,0,1,0,26
20,35.6105,0,0,1,0,0,0,1,0,26
20,50.8721,0,0,1,0,0,0,1,0,26
1,21.0756,0,1,0,0,0,0,1,0,26
1,34.8837,0,1,0,0,0,0,1,0,26
1,50.8721,0,1,0,0,0,0,1,0,26
1,21.0756,0,0,0,1,0,0,1,0,26
1,36.3372,0,0,0,1,0,0,1,0,26
1,49.4186,0,0,0,1,0,0,1,0,26
10,20.3488,0,0,0,0,1,0,1,0,26
10,35.6105,0,0,0,0,1,0,1,0,26
10,50.8721,0,0,0,0,1,0,1,0,26
20,21.8023,1,0,0,0,0,1,0,0,29
20,35.6105,1,0,0,0,0,1,0,0,29
19,49.4186,1,0,0,0,0,1,0,0,29
18,20.3488,0,0,1,0,0,1,0,0,29
14,35.6105,0,0,1,0,0,1,0,0,29
15,50.8721,0,0,1,0,0,1,0,0,29
13,21.0756,0,1,0,0,0,1,0,0,29
10,34.8837,0,1,0,0,0,1,0,0,29
7,50.8721,0,1,0,0,0,1,0,0,29
4,21.0756,0,0,0,1,0,1,0,0,29
2,36.3372,0,0,0,1,0,1,0,0,29
2,49.4186,0,0,0,1,0,1,0,0,29
2,20.3488,0,0,0,0,1,1,0,0,29
2,35.6105,0,0,0,0,1,1,0,0,29
1,50.8721,0,0,0,0,1,1,0,0,29
19,21.8023,1,0,0,0,0,1,0,1,59
15,35.6105,1,0,0,0,0,1,0,1,59
8,49.4186,1,0,0,0,0,1,0,1,59
19,20.3488,0,0,1,0,0,1,0,1,59
15,35.6105,0,0,1,0,0,1,0,1,59
6,50.8721,0,0,1,0,0,1,0,1,59
17,21.0756,0,1,0,0,0,1,0,1,59
11,34.8837,0,1,0,0,0,1,0,1,59
4,50.8721,0,1,0,0,0,1,0,1,59
18,21.0756,0,0,0,1,0,1,0,1,59
14,36.3372,0,0,0,1,0,1,0,1,59
7,49.4186,0,0,0,1,0,1,0,1,59
18,20.3488,0,0,0,0,1,1,0,1,59
11,35.6105,0,0,0,0,1,1,0,1,59
4,50.8721,0,0,0,0,1,1,0,1,59
18,21.8023,1,0,0,0,0,1,1,1,27
12,35.6105,1,0,0,0,0,1,1,1,27
1,49.4186,1,0,0,0,0,1,1,1,27
18,20.3488,0,0,1,0,0,1,1,1,27
12,35.6105,0,0,1,0,0,1,1,1,27
1,50.8721,0,0,1,0,0,1,1,1,27
20,21.0756,0,1,0,0,0,1,1,1,27
12,34.8837,0,1,0,0,0,1,1,1,27
1,50.8721,0,1,0,0,0,1,1,1,27
2,21.0756,0,0,0,1,0,1,1,1,27
12,36.3372,0,0,0,1,0,1,1,1,27
1,49.4186,0,0,0,1,0,1,1,1,27
20,20.3488,0,0,0,0,1,1,1,1,27
17,35.6105,0,0,0,0,1,1,1,1,27
15,50.8721,0,0,0,0,1,1,1,1,27
20,21.8023,1,0,0,0,0,0,1,0,28
19,35.6105,1,0,0,0,0,0,1,0,28
1,49.4186,1,0,0,0,0,0,1,0,28
20,20.3488,0,0,1,0,0,0,1,0,28
18,35.6105,0,0,1,0,0,0,1,0,28
18,50.8721,0,0,1,0,0,0,1,0,28
17,21.0756,0,1,0,0,0,0,1,0,28
17,34.8837,0,1,0,0,0,0,1,0,28
5,50.8721,0,1,0,0,0,0,1,0,28
20,21.0756,0,0,0,1,0,0,1,0,28
5,36.3372,0,0,0,1,0,0,1,0,28
5,49.4186,0,0,0,1,0,0,1,0,28
1,20.3488,0,0,0,0,1,0,1,0,28
1,35.6105,0,0,0,0,1,0,1,0,28
1,50.8721,0,0,0,0,1,0,1,0,28
19,20.3488,1,0,0,0,0,0,1,1,62
18,35.6105,1,0,0,0,0,0,1,1,62
2,50.8721,1,0,0,0,0,0,1,1,62
20,21.8023,0,0,1,0,0,0,1,1,62
14,35.6105,0,0,1,0,0,0,1,1,62
5,49.4186,0,0,1,0,0,0,1,1,62
17,21.0756,0,1,0,0,0,0,1,1,62
10,36.3372,0,1,0,0,0,0,1,1,62
1,49.4186,0,1,0,0,0,0,1,1,62
20,21.0756,0,0,0,1,0,0,1,1,62
6,34.8837,0,0,0,1,0,0,1,1,62
1,50.8721,0,0,0,1,0,0,1,1,62
15,20.3488,0,0,0,0,1,0,1,1,62
13,35.6105,0,0,0,0,1,0,1,1,62
4,50.8721,0,0,0,0,1,0,1,1,62
20,20.3488,1,0,0,0,0,0,0,0,40
15,35.6105,1,0,0,0,0,0,0,0,40
1,50.8721,1,0,0,0,0,0,0,0,40
20,21.8023,0,0,1,0,0,0,0,0,40
16,35.6105,0,0,1,0,0,0,0,0,40
1,49.4186,0,0,1,0,0,0,0,0,40
10,21.0756,0,1,0,0,0,0,0,0,40
1,36.3372,0,1,0,0,0,0,0,0,40
1,49.4186,0,1,0,0,0,0,0,0,40
10,21.0756,0,0,0,1,0,0,0,0,40
1,34.8837,0,0,0,1,0,0,0,0,40
1,50.8721,0,0,0,1,0,0,0,0,40
5,20.3488,0,0,0,0,1,0,0,0,40
1,35.6105,0,0,0,0,1,0,0,0,40
1,50.8721,0,0,0,0,1,0,0,0,40
20,20.3488,1,0,0,0,0,0,0,1,23
15,35.6105,1,0,0,0,0,0,0,1,23
10,50.8721,1,0,0,0,0,0,0,1,23
15,21.8023,0,0,1,0,0,0,0,1,23
15,35.6105,0,0,1,0,0,0,0,1,23
12,49.4186,0,0,1,0,0,0,0,1,23
18,21.0756,0,1,0,0,0,0,0,1,23
16,36.3372,0,1,0,0,0,0,0,1,23
10,49.4186,0,1,0,0,0,0,0,1,23
18,21.0756,0,0,0,1,0,0,0,1,23
12,34.8837,0,0,0,1,0,0,0,1,23
10,50.8721,0,0,0,1,0,0,0,1,23
18,20.3488,0,0,0,0,1,0,0,1,23
10,35.6105,0,0,0,0,1,0,0,1,23
8,50.8721,0,0,0,0,1,0,0,1,23
20,20.3488,1,0,0,0,0,1,0,0,49
10,35.6105,1,0,0,0,0,1,0,0,49
5,50.8721,1,0,0,0,0,1,0,0,49
10,21.8023,0,0,1,0,0,1,0,0,49
16,35.6105,0,0,1,0,0,1,0,0,49
10,49.4186,0,0,1,0,0,1,0,0,49
20,21.0756,0,1,0,0,0,1,0,0,49
10,36.3372,0,1,0,0,0,1,0,0,49
20,49.4186,0,1,0,0,0,1,0,0,49
20,21.0756,0,0,0,1,0,1,0,0,49
10,34.8837,0,0,0,1,0,1,0,0,49
5,50.8721,0,0,0,1,0,1,0,0,49
20,20.3488,0,0,0,0,1,1,0,0,49
10,35.6105,0,0,0,0,1,1,0,0,49
5,50.8721,0,0,0,0,1,1,0,0,49
20,20.3488,1,0,0,0,0,1,1,0,17
18,35.6105,1,0,0,0,0,1,1,0,17
15,50.8721,1,0,0,0,0,1,1,0,17
20,21.8023,0,0,1,0,0,1,1,0,17
20,35.6105,0,0,1,0,0,1,1,0,17
20,49.4186,0,0,1,0,0,1,1,0,17
20,21.0756,0,1,0,0,0,1,1,0,17
20,36.3372,0,1,0,0,0,1,1,0,17
18,49.4186,0,1,0,0,0,1,1,0,17
20,21.0756,0,0,0,1,0,1,1,0,17
20,34.8837,0,0,0,1,0,1,1,0,17
13,50.8721,0,0,0,1,0,1,1,0,17
20,20.3488,0,0,0,0,1,1,1,0,17
17,35.6105,0,0,0,0,1,1,1,0,17
11,50.8721,0,0,0,0,1,1,1,0,17
20,21.8023,1,0,0,0,0,1,1,1,76
18,35.6105,1,0,0,0,0,1,1,1,76
7,49.4186,1,0,0,0,0,1,1,1,76
18,20.3488,0,0,1,0,0,1,1,1,76
11,35.6105,0,0,1,0,0,1,1,1,76
7,50.8721,0,0,1,0,0,1,1,1,76
6,21.0756,0,1,0,0,0,1,1,1,76
2,34.8837,0,1,0,0,0,1,1,1,76
2,50.8721,0,1,0,0,0,1,1,1,76
3,21.0756,0,0,0,1,0,1,1,1,76
3,36.3372,0,0,0,1,0,1,1,1,76
9,49.4186,0,0,0,1,0,1,1,1,76
3,20.3488,0,0,0,0,1,1,1,1,76
10,35.6105,0,0,0,0,1,1,1,1,76
8,50.8721,0,0,0,0,1,1,1,1,76
18,21.8023,1,0,0,0,0,0,0,1,16
14,35.6105,1,0,0,0,0,0,0,1,16
11,49.4186,1,0,0,0,0,0,0,1,16
20,20.3488,0,0,1,0,0,0,0,1,16
19,35.6105,0,0,1,0,0,0,0,1,16
13,50.8721,0,0,1,0,0,0,0,1,16
18,21.0756,0,1,0,0,0,0,0,1,16
18,34.8837,0,1,0,0,0,0,0,1,16
12,50.8721,0,1,0,0,0,0,0,1,16
10,21.0756,0,0,0,1,0,0,0,1,16
8,36.3372,0,0,0,1,0,0,0,1,16
4,49.4186,0,0,0,1,0,0,0,1,16
11,20.3488,0,0,0,0,1,0,0,1,16
7,35.6105,0,0,0,0,1,0,0,1,16
5,50.8721,0,0,0,0,1,0,0,1,16
20,21.8023,1,0,0,0,0,1,1,0,76
20,35.6105,1,0,0,0,0,1,1,0,76
20,49.4186,1,0,0,0,0,1,1,0,76
20,20.3488,0,0,1,0,0,1,1,0,76
20,35.6105,0,0,1,0,0,1,1,0,76
20,50.8721,0,0,1,0,0,1,1,0,76
20,21.0756,0,1,0,0,0,1,1,0,76
20,34.8837,0,1,0,0,0,1,1,0,76
20,50.8721,0,1,0,0,0,1,1,0,76
20,21.0756,0,0,0,1,0,1,1,0,76
20,36.3372,0,0,0,1,0,1,1,0,76
20,49.4186,0,0,0,1,0,1,1,0,76
1,20.3488,0,0,0,0,1,1,1,0,76
1,35.6105,0,0,0,0,1,1,1,0,76
1,50.8721,0,0,0,0,1,1,1,0,76
18,21.8023,1,0,0,0,0,1,0,0,25
12,35.6105,1,0,0,0,0,1,0,0,25
10,49.4186,1,0,0,0,0,1,0,0,25
18,20.3488,0,0,1,0,0,1,0,0,25
10,35.6105,0,0,1,0,0,1,0,0,25
4,50.8721,0,0,1,0,0,1,0,0,25
12,21.0756,0,1,0,0,0,1,0,0,25
7,34.8837,0,1,0,0,0,1,0,0,25
2,50.8721,0,1,0,0,0,1,0,0,25
16,21.0756,0,0,0,1,0,1,0,0,25
7,36.3372,0,0,0,1,0,1,0,0,25
1,49.4186,0,0,0,1,0,1,0,0,25
20,20.3488,0,0,0,0,1,1,0,0,25
12,35.6105,0,0,0,0,1,1,0,0,25
10,50.8721,0,0,0,0,1,1,0,0,25
18,21.8023,1,0,0,0,0,0,1,1,61
12,35.6105,1,0,0,0,0,0,1,1,61
6,49.4186,1,0,0,0,0,0,1,1,61
18,20.3488,0,0,1,0,0,0,1,1,61
12,35.6105,0,0,1,0,0,0,1,1,61
6,50.8721,0,0,1,0,0,0,1,1,61
18,21.0756,0,1,0,0,0,0,1,1,61
14,34.8837,0,1,0,0,0,0,1,1,61
6,50.8721,0,1,0,0,0,0,1,1,61
20,21.0756,0,0,0,1,0,0,1,1,61
12,36.3372,0,0,0,1,0,0,1,1,61
7,49.4186,0,0,0,1,0,0,1,1,61
19,20.3488,0,0,0,0,1,0,1,1,61
12,35.6105,0,0,0,0,1,0,1,1,61
6,50.8721,0,0,0,0,1,0,1,1,61
10,21.8023,1,0,0,0,0,1,0,1,16
10,35.6105,1,0,0,0,0,1,0,1,16
12,49.4186,1,0,0,0,0,1,0,1,16
18,20.3488,0,0,1,0,0,1,0,1,16
15,35.6105,0,0,1,0,0,1,0,1,16
8,50.8721,0,0,1,0,0,1,0,1,16
15,21.0756,0,1,0,0,0,1,0,1,16
9,34.8837,0,1,0,0,0,1,0,1,16
14,50.8721,0,1,0,0,0,1,0,1,16
20,21.0756,0,0,0,1,0,1,0,1,16
17,36.3372,0,0,0,1,0,1,0,1,16
12,49.4186,0,0,0,1,0,1,0,1,16
14,20.3488,0,0,0,0,1,1,0,1,16
16,35.6105,0,0,0,0,1,1,0,1,16
15,50.8721,0,0,0,0,1,1,0,1,16
20,21.8023,1,0,0,0,0,1,0,1,24
17,35.6105,1,0,0,0,0,1,0,1,24
10,49.4186,1,0,0,0,0,1,0,1,24
17,20.3488,0,0,1,0,0,1,0,1,24
15,35.6105,0,0,1,0,0,1,0,1,24
5,50.8721,0,0,1,0,0,1,0,1,24
20,21.0756,0,1,0,0,0,1,0,1,24
20,34.8837,0,1,0,0,0,1,0,1,24
10,50.8721,0,1,0,0,0,1,0,1,24
20,21.0756,0,0,0,1,0,1,0,1,24
18,36.3372,0,0,0,1,0,1,0,1,24
10,49.4186,0,0,0,1,0,1,0,1,24
16,20.3488,0,0,0,0,1,1,0,1,24
5,35.6105,0,0,0,0,1,1,0,1,24
1,50.8721,0,0,0,0,1,1,0,1,24
20,21.8023,1,0,0,0,0,1,1,0,26
20,35.6105,1,0,0,0,0,1,1,0,26
2,49.4186,1,0,0,0,0,1,1,0,26
20,20.3488,0,0,1,0,0,1,1,0,26
18,35.6105,0,0,1,0,0,1,1,0,26
2,50.8721,0,0,1,0,0,1,1,0,26
20,21.0756,0,1,0,0,0,1,1,0,26
16,34.8837,0,1,0,0,0,1,1,0,26
2,50.8721,0,1,0,0,0,1,1,0,26
20,21.0756,0,0,0,1,0,1,1,0,26
13,36.3372,0,0,0,1,0,1,1,0,26
2,49.4186,0,0,0,1,0,1,1,0,26
20,20.3488,0,0,0,0,1,1,1,0,26
13,35.6105,0,0,0,0,1,1,1,0,26
5,50.8721,0,0,0,0,1,1,1,0,26
20,21.8023,1,0,0,0,0,0,1,0,62
18,35.6105,1,0,0,0,0,0,1,0,62
20,49.4186,1,0,0,0,0,0,1,0,62
20,20.3488,0,0,1,0,0,0,1,0,62
4,35.6105,0,0,1,0,0,0,1,0,62
20,50.8721,0,0,1,0,0,0,1,0,62
10,21.0756,0,1,0,0,0,0,1,0,62
20,34.8837,0,1,0,0,0,0,1,0,62
5,50.8721,0,1,0,0,0,0,1,0,62
20,21.0756,0,0,0,1,0,0,1,0,62
10,36.3372,0,0,0,1,0,0,1,0,62
10,49.4186,0,0,0,1,0,0,1,0,62
20,20.3488,0,0,0,0,1,0,1,0,62
10,35.6105,0,0,0,0,1,0,1,0,62
20,50.8721,0,0,0,0,1,0,1,0,62
1,21.8023,1,0,0,0,0,1,0,0,34
1,35.6105,1,0,0,0,0,1,0,0,34
1,49.4186,1,0,0,0,0,1,0,0,34
20,20.3488,0,0,1,0,0,1,0,0,34
20,35.6105,0,0,1,0,0,1,0,0,34
20,50.8721,0,0,1,0,0,1,0,0,34
3,21.0756,0,1,0,0,0,1,0,0,34
